category,keyword,competition,intents,trend
related_keywords,63 inch sheer curtains,100,,"October 2024 : 260, November 2024 : 320, December 2024 : 210, January 2025 : 320, February 2025 : 210, March 2025 : 260, April 2025 : 210, May 2025 : 210, June 2025 : 210, July 2025 : 260, August 2025 : 260, September 2025 : 210"
related_keywords,gold valance,100,,"October 2024 : 390, November 2024 : 480, December 2024 : 390, January 2025 : 390, February 2025 : 260, March 2025 : 260, April 2025 : 210, May 2025 : 140, June 2025 : 170, July 2025 : 170, August 2025 : 170, September 2025 : 170"
related_keywords,wood valance for blinds,100,,"October 2024 : 320, November 2024 : 390, December 2024 : 260, January 2025 : 320, February 2025 : 320, March 2025 : 320, April 2025 : 260, May 2025 : 260, June 2025 : 260, July 2025 : 320, August 2025 : 260, September 2025 : 260"
related_keywords,hunter douglas powerview remote,100,,"October 2024 : 260, November 2024 : 210, December 2024 : 210, January 2025 : 260, February 2025 : 210, March 2025 : 320, April 2025 : 320, May 2025 : 260, June 2025 : 320, July 2025 : 320, August 2025 : 390, September 2025 : 320"
related_keywords,blackout curtains over blinds,100,,"October 2024 : 260, November 2024 : 260, December 2024 : 210, January 2025 : 210, February 2025 : 170, March 2025 : 260, April 2025 : 320, May 2025 : 320, June 2025 : 390, July 2025 : 320, August 2025 : 320, September 2025 : 260"
related_keywords,window scarf curtains,100,,"October 2024 : 390, November 2024 : 320, December 2024 : 390, January 2025 : 320, February 2025 : 260, March 2025 : 390, April 2025 : 260, May 2025 : 210, June 2025 : 140, July 2025 : 210, August 2025 : 210, September 2025 : 210"
related_keywords,panel track blinds ikea,100,,"October 2024 : 170, November 2024 : 210, December 2024 : 170, January 2025 : 260, February 2025 : 260, March 2025 : 260, April 2025 : 260, May 2025 : 320, June 2025 : 320, July 2025 : 320, August 2025 : 320, September 2025 : 260"
related_keywords,lutron drapery track,69,,"October 2024 : 320, November 2024 : 210, December 2024 : 210, January 2025 : 320, February 2025 : 320, March 2025 : 320, April 2025 : 260, May 2025 : 260, June 2025 : 260, July 2025 : 320, August 2025 : 260, September 2025 : 320"
related_keywords,hunter douglas pebble remote,96,,"October 2024 : 260, November 2024 : 260, December 2024 : 210, January 2025 : 260, February 2025 : 260, March 2025 : 210, April 2025 : 260, May 2025 : 320, June 2025 : 390, July 2025 : 390, August 2025 : 260, September 2025 : 320"
related_keywords,target mini blinds,100,,"October 2024 : 390, November 2024 : 390, December 2024 : 210, January 2025 : 260, February 2025 : 210, March 2025 : 320, April 2025 : 260, May 2025 : 320, June 2025 : 260, July 2025 : 320, August 2025 : 210, September 2025 : 210"
related_keywords,big lots window blinds,100,,"October 2024 : 480, November 2024 : 480, December 2024 : 390, January 2025 : 320, February 2025 : 210, March 2025 : 170, April 2025 : 170, May 2025 : 110, June 2025 : 170, July 2025 : 110, August 2025 : 110, September 2025 : 110"
related_keywords,hunter douglas price,95,,"October 2024 : 170, November 2024 : 260, December 2024 : 170, January 2025 : 210, February 2025 : 320, March 2025 : 880, April 2025 : 320, May 2025 : 390, June 2025 : 170, July 2025 : 140, August 2025 : 140, September 2025 : 110"
related_keywords,french country kitchen curtains,100,,"October 2024 : 260, November 2024 : 390, December 2024 : 260, January 2025 : 320, February 2025 : 320, March 2025 : 320, April 2025 : 210, May 2025 : 260, June 2025 : 170, July 2025 : 210, August 2025 : 210, September 2025 : 170"
related_keywords,valance cover,74,,"October 2024 : 170, November 2024 : 210, December 2024 : 210, January 2025 : 260, February 2025 : 210, March 2025 : 260, April 2025 : 260, May 2025 : 260, June 2025 : 210, July 2025 : 260, August 2025 : 390, September 2025 : 320"
related_keywords,awning valance,88,,"October 2024 : 210, November 2024 : 170, December 2024 : 140, January 2025 : 170, February 2025 : 140, March 2025 : 260, April 2025 : 320, May 2025 : 390, June 2025 : 320, July 2025 : 320, August 2025 : 260, September 2025 : 210"
related_keywords,lowes kitchen curtains,72,,"October 2024 : 170, November 2024 : 260, December 2024 : 170, January 2025 : 170, February 2025 : 140, March 2025 : 210, April 2025 : 260, May 2025 : 260, June 2025 : 320, July 2025 : 480, August 2025 : 480, September 2025 : 390"
related_keywords,semi sheer,73,,"October 2024 : 260, November 2024 : 260, December 2024 : 210, January 2025 : 260, February 2025 : 210, March 2025 : 320, April 2025 : 320, May 2025 : 260, June 2025 : 260, July 2025 : 320, August 2025 : 260, September 2025 : 320"
related_keywords,outdoor blinds near me,66,,"October 2024 : 210, November 2024 : 140, December 2024 : 90, January 2025 : 110, February 2025 : 140, March 2025 : 210, April 2025 : 320, May 2025 : 210, June 2025 : 260, July 2025 : 210, August 2025 : 170, September 2025 : 260"
related_keywords,blind to go near me,98,,"October 2024 : 260, November 2024 : 480, December 2024 : 170, January 2025 : 390, February 2025 : 140, March 2025 : 260, April 2025 : 260, May 2025 : 260, June 2025 : 110, July 2025 : 30, August 2025 : 40, September 2025 : 50"
related_keywords,white shutter blinds,100,,"October 2024 : 170, November 2024 : 210, December 2024 : 170, January 2025 : 260, February 2025 : 140, March 2025 : 210, April 2025 : 260, May 2025 : 260, June 2025 : 210, July 2025 : 140, August 2025 : 170, September 2025 : 140"
related_keywords,extra wide blinds,100,,"October 2024 : 260, November 2024 : 320, December 2024 : 210, January 2025 : 320, February 2025 : 210, March 2025 : 260, April 2025 : 170, May 2025 : 210, June 2025 : 210, July 2025 : 170, August 2025 : 170, September 2025 : 140"
related_keywords,cheap roman blinds,100,,"October 2024 : 140, November 2024 : 140, December 2024 : 110, January 2025 : 210, February 2025 : 210, March 2025 : 260, April 2025 : 210, May 2025 : 210, June 2025 : 260, July 2025 : 390, August 2025 : 260, September 2025 : 260"
related_keywords,indoor shutter blinds,100,,"October 2024 : 170, November 2024 : 210, December 2024 : 210, January 2025 : 260, February 2025 : 210, March 2025 : 320, April 2025 : 170, May 2025 : 260, June 2025 : 320, July 2025 : 170, August 2025 : 210, September 2025 : 210"
related_keywords,simple blinds,100,,"October 2024 : 260, November 2024 : 210, December 2024 : 170, January 2025 : 260, February 2025 : 210, March 2025 : 260, April 2025 : 210, May 2025 : 210, June 2025 : 210, July 2025 : 210, August 2025 : 210, September 2025 : 170"
related_keywords,custom bamboo blinds,100,,"October 2024 : 210, November 2024 : 260, December 2024 : 110, January 2025 : 210, February 2025 : 170, March 2025 : 210, April 2025 : 210, May 2025 : 260, June 2025 : 210, July 2025 : 210, August 2025 : 210, September 2025 : 170"
related_keywords,blinds to go shutters,100,,"October 2024 : 260, November 2024 : 390, December 2024 : 210, January 2025 : 320, February 2025 : 260, March 2025 : 260, April 2025 : 140, May 2025 : 170, June 2025 : 210, July 2025 : 140, August 2025 : 170, September 2025 : 90"
related_keywords,graber window coverings,100,,"October 2024 : 210, November 2024 : 210, December 2024 : 170, January 2025 : 210, February 2025 : 210, March 2025 : 260, April 2025 : 260, May 2025 : 260, June 2025 : 320, July 2025 : 260, August 2025 : 260, September 2025 : 210"
related_keywords,outdoor roll up blinds for patio,100,,"October 2024 : 390, November 2024 : 210, December 2024 : 140, January 2025 : 140, February 2025 : 170, March 2025 : 210, April 2025 : 210, May 2025 : 170, June 2025 : 260, July 2025 : 170, August 2025 : 170, September 2025 : 90"
related_keywords,best place to buy window blinds,100,,"October 2024 : 210, November 2024 : 140, December 2024 : 170, January 2025 : 210, February 2025 : 170, March 2025 : 210, April 2025 : 170, May 2025 : 170, June 2025 : 170, July 2025 : 210, August 2025 : 210, September 2025 : 210"
related_keywords,top down bottom up roller shades,100,,"October 2024 : 210, November 2024 : 210, December 2024 : 170, January 2025 : 210, February 2025 : 210, March 2025 : 320, April 2025 : 260, May 2025 : 260, June 2025 : 210, July 2025 : 210, August 2025 : 260, September 2025 : 210"
related_keywords,up down blinds cordless,100,,"October 2024 : 170, November 2024 : 260, December 2024 : 170, January 2025 : 210, February 2025 : 210, March 2025 : 210, April 2025 : 210, May 2025 : 210, June 2025 : 210, July 2025 : 260, August 2025 : 210, September 2025 : 210"
related_keywords,buy window blinds,63,,"October 2024 : 170, November 2024 : 210, December 2024 : 140, January 2025 : 170, February 2025 : 260, March 2025 : 320, April 2025 : 260, May 2025 : 210, June 2025 : 210, July 2025 : 210, August 2025 : 170, September 2025 : 320"
related_keywords,aluminium plantation shutters,53,,"October 2024 : 210, November 2024 : 140, December 2024 : 140, January 2025 : 210, February 2025 : 260, March 2025 : 210, April 2025 : 110, May 2025 : 320, June 2025 : 210, July 2025 : 170, August 2025 : 140, September 2025 : 170"
related_keywords,bali pleated shades,100,,"October 2024 : 210, November 2024 : 260, December 2024 : 170, January 2025 : 210, February 2025 : 210, March 2025 : 260, April 2025 : 260, May 2025 : 260, June 2025 : 210, July 2025 : 210, August 2025 : 320, September 2025 : 210"
related_keywords,motorized roller shades for sliding glass doors,100,,"October 2024 : 170, November 2024 : 170, December 2024 : 140, January 2025 : 210, February 2025 : 170, March 2025 : 170, April 2025 : 210, May 2025 : 210, June 2025 : 170, July 2025 : 210, August 2025 : 320, September 2025 : 210"
related_keywords,custom solar shades,50,,"October 2024 : 140, November 2024 : 140, December 2024 : 170, January 2025 : 210, February 2025 : 210, March 2025 : 320, April 2025 : 320, May 2025 : 260, June 2025 : 210, July 2025 : 170, August 2025 : 170, September 2025 : 320"
related_keywords,best vertical blinds,100,,"October 2024 : 210, November 2024 : 210, December 2024 : 210, January 2025 : 210, February 2025 : 210, March 2025 : 210, April 2025 : 260, May 2025 : 210, June 2025 : 170, July 2025 : 170, August 2025 : 140, September 2025 : 170"
related_keywords,roller blind curtain,100,,"October 2024 : 210, November 2024 : 170, December 2024 : 170, January 2025 : 210, February 2025 : 170, March 2025 : 260, April 2025 : 210, May 2025 : 260, June 2025 : 320, July 2025 : 210, August 2025 : 170, September 2025 : 170"
related_keywords,pvc blinds for windows,100,,"October 2024 : 170, November 2024 : 140, December 2024 : 210, January 2025 : 170, February 2025 : 170, March 2025 : 210, April 2025 : 170, May 2025 : 170, June 2025 : 260, July 2025 : 210, August 2025 : 260, September 2025 : 170"
related_keywords,bali blind,100,,"October 2024 : 210, November 2024 : 320, December 2024 : 210, January 2025 : 210, February 2025 : 170, March 2025 : 260, April 2025 : 260, May 2025 : 210, June 2025 : 170, July 2025 : 210, August 2025 : 260, September 2025 : 170"
related_keywords,motorized sun shade,100,,"October 2024 : 140, November 2024 : 140, December 2024 : 140, January 2025 : 140, February 2025 : 170, March 2025 : 260, April 2025 : 260, May 2025 : 260, June 2025 : 260, July 2025 : 210, August 2025 : 170, September 2025 : 140"
related_keywords,noise cancelling blinds,100,,"October 2024 : 260, November 2024 : 320, December 2024 : 260, January 2025 : 210, February 2025 : 170, March 2025 : 260, April 2025 : 210, May 2025 : 210, June 2025 : 210, July 2025 : 170, August 2025 : 210, September 2025 : 210"
related_keywords,banded blinds,100,,"October 2024 : 210, November 2024 : 260, December 2024 : 210, January 2025 : 210, February 2025 : 210, March 2025 : 260, April 2025 : 210, May 2025 : 210, June 2025 : 170, July 2025 : 260, August 2025 : 210, September 2025 : 260"
related_keywords,cost of plantation shutters costco,99,,"October 2024 : 260, November 2024 : 210, December 2024 : 170, January 2025 : 260, February 2025 : 260, March 2025 : 260, April 2025 : 210, May 2025 : 260, June 2025 : 210, July 2025 : 210, August 2025 : 210, September 2025 : 210"
related_keywords,extra wide sheer curtains,100,,"October 2024 : 320, November 2024 : 260, December 2024 : 260, January 2025 : 210, February 2025 : 210, March 2025 : 260, April 2025 : 210, May 2025 : 210, June 2025 : 170, July 2025 : 170, August 2025 : 170, September 2025 : 210"
related_keywords,home depot custom shades,100,,"October 2024 : 260, November 2024 : 320, December 2024 : 140, January 2025 : 260, February 2025 : 170, March 2025 : 210, April 2025 : 210, May 2025 : 210, June 2025 : 170, July 2025 : 210, August 2025 : 210, September 2025 : 170"
related_keywords,vertiglide blinds,100,,"October 2024 : 210, November 2024 : 260, December 2024 : 210, January 2025 : 210, February 2025 : 210, March 2025 : 210, April 2025 : 210, May 2025 : 260, June 2025 : 170, July 2025 : 170, August 2025 : 110, September 2025 : 110"
related_keywords,12 foot outdoor roller shade,100,,"October 2024 : 210, November 2024 : 140, December 2024 : 110, January 2025 : 90, February 2025 : 110, March 2025 : 210, April 2025 : 260, May 2025 : 390, June 2025 : 320, July 2025 : 260, August 2025 : 170, September 2025 : 110"
related_keywords,designer blinds for windows,100,,"October 2024 : 260, November 2024 : 260, December 2024 : 210, January 2025 : 260, February 2025 : 210, March 2025 : 210, April 2025 : 210, May 2025 : 170, June 2025 : 170, July 2025 : 170, August 2025 : 170, September 2025 : 210"
related_keywords,thick wooden blinds,100,,"October 2024 : 170, November 2024 : 170, December 2024 : 170, January 2025 : 170, February 2025 : 140, March 2025 : 170, April 2025 : 170, May 2025 : 320, June 2025 : 170, July 2025 : 210, August 2025 : 260, September 2025 : 260"
related_keywords,contemporary blinds,100,,"October 2024 : 260, November 2024 : 260, December 2024 : 210, January 2025 : 210, February 2025 : 210, March 2025 : 320, April 2025 : 210, May 2025 : 210, June 2025 : 170, July 2025 : 170, August 2025 : 170, September 2025 : 140"
related_keywords,patterned vertical blinds,100,,"October 2024 : 110, November 2024 : 140, December 2024 : 110, January 2025 : 170, February 2025 : 170, March 2025 : 170, April 2025 : 260, May 2025 : 260, June 2025 : 320, July 2025 : 260, August 2025 : 210, September 2025 : 170"
related_keywords,buy shades,36,,"October 2024 : 110, November 2024 : 90, December 2024 : 480, January 2025 : 390, February 2025 : 140, March 2025 : 110, April 2025 : 170, May 2025 : 140, June 2025 : 140, July 2025 : 90, August 2025 : 140, September 2025 : 260"
related_keywords,outdoor privacy blinds,100,,"October 2024 : 210, November 2024 : 170, December 2024 : 110, January 2025 : 110, February 2025 : 170, March 2025 : 320, April 2025 : 320, May 2025 : 390, June 2025 : 260, July 2025 : 260, August 2025 : 170, September 2025 : 210"
related_keywords,pull down blinds cordless,100,,"October 2024 : 210, November 2024 : 260, December 2024 : 170, January 2025 : 170, February 2025 : 90, March 2025 : 170, April 2025 : 260, May 2025 : 390, June 2025 : 170, July 2025 : 260, August 2025 : 170, September 2025 : 140"
